date,PP,PGP,CRUDE,ret_PP,ret_PGP,ret_CRUDE,resid_PP,score_demand,score_overall,score_price_outlook,score_supply,index_demand,index_overall,index_price_outlook,index_supply,index_hybrid
2022-05-31,8709.8,8709.8,109.259522937593,0.0013269724862716,0.0013269724862716,0.0722839238449104,-0.0032803414908413,-0.5815229502675,-0.6,0.166912111,0.578094595,-1.909613976670937,-1.4000000000000017,14.714338965145457,9.225716092268552,5.157610270185767
2022-06-30,8540.5,8540.5,114.33904811314174,-0.019629274392285,-0.019629274392285,0.0454421440918162,-0.0238027413662447,-0.5492648964271377,-0.6,0.2473360865753965,0.62287665,-2.458878873098075,-2.0000000000000018,14.961675051720851,9.848592742268552,5.087847230222831
2022-07-31,7998.8,7998.8,99.3844997406006,-0.0655280236672677,-0.0655280236672677,-0.1401719774659975,-0.0494222518783103,-0.210243240337665,0.6,0.2789658372,0.141566293855,-2.66912211343574,-1.4000000000000017,15.24064088892085,9.990159036123552,5.2904194529021655
2022-08-31,7951.0,7951.0,91.4826086293096,-0.0059938235093639,-0.0059938235093639,-0.082847278688642,-0.0016080379802461,-0.33863125313172,0.7,0.75833817,0.130799707728,-3.00775336656746,-0.7000000000000017,15.99897905892085,10.120958743851553,5.603046109051236
2022-09-30,8167.25,8167.25,83.8019049508231,0.0268345479837552,0.0268345479837552,-0.0876931452511957,0.0309574975762023,-0.4989279395705238,0.6,0.848314405,0.1235255581499999,-3.506681306137984,-0.1000000000000017,16.84729346392085,10.244484302001553,5.871274114946104
2022-10-31,7912.25,7912.25,87.03095245361328,-0.0317200635085761,-0.0317200635085761,0.0378080913707092,-0.0323224765004829,-0.074365583019475,0.6,0.15647563,0.08215916915,-3.5810468891574585,0.4999999999999982,17.003769093920848,10.326643471151552,6.062341418978735
2022-11-30,7776.0,7776.0,84.38571457635788,-0.0173701242363879,-0.0173701242363879,-0.0308657020083336,-0.0113739722036272,-0.0076798040115824,0.3,0.14220275447985,0.06862095005,-3.5887266931690416,0.7999999999999983,17.1459718484007,10.395264421201553,6.188127394108302
2022-12-31,7776.5,7776.5,76.51809510730561,6.429834434129589e-05,6.429834434129589e-05,-0.0978708784897612,0.0113922033114834,-0.4997518676997625,0.4,0.248234930505115,0.0440279863699999,-4.088478560868804,1.1999999999999984,17.394206778905815,10.439292407571552,6.236255156402141
2023-01-31,7883.0,7883.0,78.16400032043457,0.0136021765752918,0.0136021765752918,0.0212819373848711,0.0107995958308987,-0.37690498400225,0.4,0.7922442000000001,0.0540833332,-4.465383544871054,1.5999999999999983,18.18645097890581,10.493375740771553,6.453610793701578
2023-02-28,7835.5,7835.5,76.86052583393298,-0.0060438520966368,-0.0060438520966368,-0.0168167610327989,-0.0027483938185403,-0.334465290562875,0.3,0.2837406763813965,0.051402582635,-4.799848835433929,1.8999999999999984,18.47019165528721,10.544778323406552,6.528780285814958
